[2021-12-16 17:44:23.587] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:44:33.589] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:44:43.591] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:44:53.593] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:45:03.596] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:45:13.598] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:45:23.600] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:45:33.602] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:45:43.604] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:45:53.604] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:46:03.607] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:46:13.609] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:46:23.611] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:46:33.613] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:46:43.615] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:46:53.617] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:47:03.620] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:47:13.621] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:47:23.624] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:47:33.626] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:47:43.628] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:47:53.630] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:48:03.631] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:48:13.633] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:48:23.634] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:48:33.637] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:48:43.638] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:48:53.640] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:49:03.642] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:49:13.644] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:49:23.646] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:49:33.648] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:49:43.650] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:49:53.651] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:50:03.653] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:50:13.656] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:50:23.658] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:50:33.660] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:50:43.662] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:50:53.664] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:51:03.666] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:51:13.668] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:51:23.670] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:51:33.672] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:51:43.674] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:51:53.676] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:52:03.678] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:52:13.681] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:52:23.683] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:52:33.685] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:52:43.687] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:52:53.689] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:53:03.691] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:53:13.693] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:53:23.695] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:53:33.697] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:53:43.698] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:53:53.701] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:54:03.702] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:54:13.704] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:54:23.706] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:54:33.708] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:54:43.710] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:54:53.712] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:55:03.714] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:55:13.717] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:55:23.718] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:55:33.718] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:55:43.721] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:55:53.722] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:56:03.723] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:56:13.723] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:56:23.724] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:56:33.727] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:56:43.728] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:56:53.730] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:57:03.731] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:57:13.734] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:57:23.734] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:57:33.737] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:57:43.738] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:57:53.740] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:58:03.742] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:58:13.744] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:58:23.746] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:58:33.748] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:58:43.751] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:58:53.751] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:59:03.754] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:59:13.756] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:59:23.757] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:59:33.759] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:59:43.761] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 17:59:53.763] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:00:03.764] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:00:13.766] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:00:23.768] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:00:33.771] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:00:43.773] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:00:53.774] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:01:03.777] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:01:13.778] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:01:23.780] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:01:33.782] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:01:43.784] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:01:53.786] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:02:03.788] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:02:13.791] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:02:23.792] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:02:33.794] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:02:43.797] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:02:53.798] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:03:03.800] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:03:13.802] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:03:23.804] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:03:33.806] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:03:43.808] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:03:53.809] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:04:03.811] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:04:13.814] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:04:23.814] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:04:33.817] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:04:43.819] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:04:53.821] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:05:03.823] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:05:13.825] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:05:23.828] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:05:33.830] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:05:43.832] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:05:53.834] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:06:03.836] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:06:13.838] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:06:23.840] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:06:33.842] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:06:43.844] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:06:53.846] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:07:03.848] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:07:13.851] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:07:23.851] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:07:33.854] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:07:43.856] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:07:53.858] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:08:03.860] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:08:13.861] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:08:23.863] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:08:33.864] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:08:43.866] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:08:53.868] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:09:03.871] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:09:13.871] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:09:23.874] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:09:33.875] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:09:43.877] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:09:53.879] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:10:03.881] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:10:13.883] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:10:23.886] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:10:33.889] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:10:43.891] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:10:53.893] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:11:03.895] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:11:13.897] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:11:23.898] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:11:33.900] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:11:43.902] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:11:53.904] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:12:03.906] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:12:13.909] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:12:23.911] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:12:33.914] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:22:54.510] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:23:04.512] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:23:14.516] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:23:24.518] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:23:34.519] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:23:44.521] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:23:54.523] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:24:04.525] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:24:14.526] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:24:24.528] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:24:34.530] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:24:44.533] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:24:54.536] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:25:04.540] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:25:14.541] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:25:24.543] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:25:34.546] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:25:44.549] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:25:54.552] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:26:04.554] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:26:14.555] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:26:24.556] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:26:34.558] [error] mpd: Failed to connect to MPD: Connection refused
[2021-12-16 18:26:44.561] [error] mpd: Failed to connect to MPD: Connection refused
Gdk-Message: 18:26:49.884: Error reading events from display: Broken pipe
